# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Copyright 2011, 2014 (C) Quranic Arabic Corpus (morphology, version 0.5)
#  Kais Dukes, sckd@leeds.ac.uk
#  License: GNU General Public License
#
#  The Quranic Arabic Corpus includes syntactic and morphological
#  annotation of the Quran, and builds on the verified Arabic text
#  distributed by the Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this file, but CHANGING IT IS NOT ALLOWED.
#
#  - This annotation can be used in any website or application,
#    provided its source (the Quranic Arabic Corpus) is clearly
#    indicated, and a link is made to http://corpus.quran.com to enable
#    users to keep track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all works
#    derived from or containing substantial portion of this file.
#
#  Please check updates at: http://corpus.quran.com/download

# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Tanzil Quran Text (Uthmani, version 1.0.2)
#  Copyright (C) 2008-2009 Tanzil.info
#  License: Creative Commons BY-ND 3.0 Unported
#
#  This copy of quran text is carefully produced, highly
#  verified and continuously monitored by a group of specialists
#  at Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this text, but CHANGING IT IS NOT ALLOWED.
#
#  - This quran text can be used in any website or application,
#    provided its source (Tanzil.info) is clearly indicated, and
#    a link is made to http://tanzil.info to enable users to keep
#    track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all files
#    derived from or containing substantial portion of this text.
#
#  Please check updates at: http://tanzil.info/updates/
#
#====================================================================

ChapterNo,VerseNo,TokenNo,SegmentNo,Segment,Lemma,Root
23,109,14,1,al,,
23,109,14,2,rāḥimīna,rāḥimīn,rḥm
23,110,1,1,fa,f,
23,110,1,2,ittakhadh,ittakhadha,khdh
23,110,1,3,tumū,,
23,110,1,4,hum,,
23,110,2,1,sikh'riyyan,sikh'riyy,skhr
23,110,3,1,ḥattā,ḥattā,
23,110,4,1,ansa,ansā,nsī
23,110,4,2,w,,
23,110,4,3,kum,,
23,110,5,1,dhik'ri,dhik'r,dhkr
23,110,5,2,,,
23,110,6,1,wa,,
23,110,6,2,kun,kāna,kūn
23,110,6,3,tum,,
23,110,7,1,min,min,
23,110,7,2,hum,,
23,110,8,1,taḍḥaku,ḍaḥikat,ḍḥk
23,110,8,2,na,,
23,111,1,1,inni,inn,
23,111,1,2,,,
23,111,2,1,jazay,jazā,jzī
23,111,2,2,tu,,
23,111,2,3,humu,,
23,111,3,1,al,,
23,111,3,2,yawma,yawm,īūm
23,111,4,1,bi,b,
23,111,4,2,mā,mā,
23,111,5,1,ṣabaru,ṣabara,ṣbr
23,111,5,2,wā,,
23,111,6,1,anna,ann,
23,111,6,2,hum,,
23,111,7,1,humu,,
23,111,8,1,al,,
23,111,8,2,fāizūna,fāizūn,fūz
23,112,1,1,qāla,qāla,qūl
23,112,2,1,kam,kam,
23,112,3,1,labith,labitha,lbth
23,112,3,2,tum,,
23,112,4,1,fī,fī,
23,112,5,1,al,,
23,112,5,2,arḍi,arḍ,rḍ
23,112,6,1,ʿadada,ʿadad,ʿdd
23,112,7,1,sinīna,sinīn,snū
23,113,1,1,qālu,qāla,qūl
23,113,1,2,w,,
23,113,2,1,labith,labitha,lbth
23,113,2,2,nā,,
23,113,3,1,yawman,yawm,īūm
23,113,4,1,aw,aw,
23,113,5,1,baʿḍa,baʿḍ,bʿḍ
23,113,6,1,yawmin,yawm,īūm
23,113,7,1,fa,f,
23,113,7,2,s'ali,sa-ala,sl
23,113,8,1,al,,
23,113,8,2,ʿāddīna,ʿāddīn,ʿdd
23,114,1,1,qāla,qāla,qūl
23,114,2,1,in,in,
23,114,3,1,labith,labitha,lbth
23,114,3,2,tum,,
23,114,4,1,illā,illā,
23,114,5,1,qalīlan,qalīl,qll
23,114,6,1,law,la,
23,114,7,1,anna,ann,
23,114,7,2,kum,,
23,114,8,1,kun,kāna,kūn
23,114,8,2,tum,,
23,114,9,1,taʿlamu,ʿalima,ʿlm
23,114,9,2,na,,
23,115,1,1,a,,
23,115,1,2,fa,f,
23,115,1,3,ḥasib,ḥasiba,ḥsb
23,115,1,4,tum,,
23,115,2,1,anna,ann,
23,115,2,2,mā,mā,
23,115,3,1,khalaq,khalaqa,khlq
23,115,3,2,nā,,
23,115,3,3,kum,,
23,115,4,1,ʿabathan,ʿabath,ʿbth
23,115,5,1,wa,,
23,115,5,2,anna,ann,
23,115,5,3,kum,,
23,115,6,1,ilay,ilā,
23,115,6,2,nā,,
23,115,7,1,lā,lā,
23,115,8,1,tur'jaʿu,rajaʿa,rjʿ
23,115,8,2,na,,
23,116,1,1,fa,f,
23,116,1,2,taʿālā,taʿālā,ʿlū
23,116,2,1,allahu,allah,lh
23,116,3,1,al,,
23,116,3,2,maliku,malik,mlk
23,116,4,1,al,,
23,116,4,2,ḥaqqu,ḥaqq,ḥqq
23,116,5,1,lā,lā,
23,116,6,1,ilāha,ilāh,lh
23,116,7,1,illā,illā,
23,116,8,1,huwa,,
23,116,9,1,rabbu,rabb,rbb
23,116,10,1,al,,
23,116,10,2,ʿarshi,ʿarsh,ʿrsh
23,116,11,1,al,,
23,116,11,2,karīmi,karīm,krm
23,117,1,1,wa,,
23,117,1,2,man,man,
23,117,2,1,yadʿu,daʿā,dʿū
23,117,3,1,maʿa,maʿ,
23,117,4,1,allahi,allah,lh
23,117,5,1,ilāhan,ilāh,lh
23,117,6,1,ākhara,ākhar,khr
23,117,7,1,lā,lā,
23,117,8,1,bur'hāna,bur'hān,brhn
23,117,9,1,la,l,
23,117,9,2,hu,,
23,117,10,1,bi,b,
23,117,10,2,hi,,
23,117,11,1,fa,f,
23,117,11,2,inna,inn,
23,117,11,3,mā,mā,
23,117,12,1,ḥisābu,ḥisāb,ḥsb
23,117,12,2,hu,,
23,117,13,1,ʿinda,ʿind,ʿnd
23,117,14,1,rabbi,rabb,rbb
23,117,14,2,hi,,
23,117,15,1,inna,inn,
23,117,15,2,hu,,
23,117,16,1,lā,lā,
23,117,17,1,yuf'liḥu,aflaḥa,flḥ
23,117,18,1,al,,
23,117,18,2,kāfirūna,kāfirūn,kfr
23,118,1,1,wa,,
23,118,1,2,qul,qāla,qūl
23,118,2,1,rabbi,rabb,rbb
23,118,2,2,,,
23,118,3,1,igh'fir,ghafara,ghfr
23,118,4,1,wa,,
23,118,4,2,ir'ḥam,raḥima,rḥm
23,118,5,1,wa,,
23,118,5,2,anta,,
23,118,6,1,khayru,khayr,khīr
23,118,7,1,al,,
23,118,7,2,rāḥimīna,rāḥimīn,rḥm
24,1,1,1,sūratun,sūrat,sūr
24,1,2,1,anzal,anzala,nzl
24,1,2,2,nā,,
24,1,2,3,hā,,
24,1,3,1,wa,,
24,1,3,2,faraḍ,faraḍa,frḍ
24,1,3,3,nā,,
24,1,3,4,hā,,
24,1,4,1,wa,,
24,1,4,2,anzal,anzala,nzl
24,1,4,3,nā,,
24,1,5,1,fī,fī,
24,1,5,2,hā,,
24,1,6,1,āyātin,āyat,yī
24,1,7,1,bayyinātin,bayyinat,bīn
24,1,8,1,laʿalla,laʿall,
24,1,8,2,kum,,
24,1,9,1,tadhakkaru,tadhakkara,dhkr
24,1,9,2,na,,
24,2,1,1,al,,
24,2,1,2,zāniyatu,zāniyat,znī
24,2,2,1,wa,,
24,2,2,2,al,,
24,2,2,3,zānī,zān,znī
24,2,3,1,fa,f,
24,2,3,2,ij'lidu,ij'lidu,jld
24,2,3,3,w,,
24,2,4,1,kulla,kull,kll
24,2,5,1,wāḥidin,wāḥid,ḥd
24,2,6,1,min,min,
24,2,6,2,humā,,
24,2,7,1,mi-ata,mi-at,mī
24,2,8,1,jaldatin,jaldat,jld
24,2,9,1,wa,,
24,2,9,2,lā,lā,
24,2,10,1,takhudh,akhadha,khdh
24,2,10,2,kum,,
24,2,11,1,bi,b,
24,2,11,2,himā,,
24,2,12,1,rafatun,rafat,rf
24,2,13,1,fī,fī,
24,2,14,1,dīni,dīn,dīn
24,2,15,1,allahi,allah,lh
24,2,16,1,in,in,
24,2,17,1,kun,kāna,kūn
24,2,17,2,tum,,
24,2,18,1,tu'minu,āmana,mn
24,2,18,2,na,,
24,2,19,1,bi,b,
24,2,19,2,allahi,allah,lh
24,2,20,1,wa,,
24,2,20,2,al,,
24,2,20,3,yawmi,yawm,īūm
24,2,21,1,al,,
24,2,21,2,ākhiri,ākhir,khr
24,2,22,1,wa,,
24,2,22,2,l,,
24,2,22,3,yashhad,shahida,shhd
24,2,23,1,ʿadhāba,ʿadhāb,ʿdhb
24,2,23,2,humā,,
24,2,24,1,ṭāifatun,ṭāifat,ṭūf
24,2,25,1,mina,min,
24,2,26,1,al,,
24,2,26,2,mu'minīna,mu'min,mn
24,3,1,1,al,,
24,3,1,2,zānī,zān,znī
24,3,2,1,lā,lā,
24,3,3,1,yankiḥu,nakaḥa,nkḥ
24,3,4,1,illā,illā,
24,3,5,1,zāniyatan,zāniyat,znī
24,3,6,1,aw,aw,
24,3,7,1,mush'rikatan,mush'rikat,shrk
24,3,8,1,wa,,
24,3,8,2,al,,
24,3,8,3,zāniyatu,zāniyat,znī
24,3,9,1,lā,lā,
24,3,10,1,yankiḥu,nakaḥa,nkḥ
24,3,10,2,hā,,
24,3,11,1,illā,illā,
24,3,12,1,zānin,zān,znī
24,3,13,1,aw,aw,
24,3,14,1,mush'rikun,mush'rik,shrk
24,3,15,1,wa,,
24,3,15,2,ḥurrima,ḥarrama,ḥrm
24,3,16,1,dhālika,dhālik,
24,3,17,1,ʿalā,ʿalā,
24,3,18,1,al,,
24,3,18,2,mu'minīna,mu'min,mn
24,4,1,1,wa,,
24,4,1,2,alladhīna,alladhī,
24,4,2,1,yarmu,ramā,rmī
24,4,2,2,na,,
24,4,3,1,al,,
24,4,3,2,muḥ'ṣanāti,muḥ'ṣanāt,ḥṣn
24,4,4,1,thumma,thumm,
24,4,5,1,lam,lam,
24,4,6,1,yatu,atā,tī
24,4,6,2,w,,
24,4,7,1,bi,b,
24,4,7,2,arbaʿati,arbaʿat,rbʿ
24,4,8,1,shuhadāa,shahīd,shhd
24,4,9,1,fa,f,
24,4,9,2,ij'lidu,ij'lidu,jld
24,4,9,3,,,
24,4,9,4,hum,,
24,4,10,1,thamānīna,thamānīn,thmn
24,4,11,1,jaldatan,jaldat,jld
24,4,12,1,wa,,
24,4,12,2,lā,lā,
24,4,13,1,taqbalu,yaqbalu,qbl
24,4,13,2,w,,
24,4,14,1,la,l,
24,4,14,2,hum,,
24,4,15,1,shahādatan,shahādat,shhd
24,4,16,1,abadan,abadan,bd
24,4,17,1,wa,,
24,4,17,2,ulāika,ūlāik,
24,4,18,1,humu,,
24,4,19,1,al,,
24,4,19,2,fāsiqūna,fāsiq,fsq
24,5,1,1,illā,illā,
24,5,2,1,alladhīna,alladhī,
24,5,3,1,tābu,tāba,tūb
24,5,3,2,w,,
24,5,4,1,min,min,
24,5,5,1,baʿdi,baʿd,bʿd
24,5,6,1,dhālika,dhālik,
24,5,7,1,wa,,
24,5,7,2,aṣlaḥu,aṣlaḥa,ṣlḥ
24,5,7,3,w,,
24,5,8,1,fa,f,
24,5,8,2,inna,inn,
24,5,9,1,allaha,allah,lh
24,5,10,1,ghafūrun,ghafūr,ghfr
24,5,11,1,raḥīmun,raḥīm,rḥm
24,6,1,1,wa,,
24,6,1,2,alladhīna,alladhī,
24,6,2,1,yarmu,ramā,rmī
24,6,2,2,na,,
24,6,3,1,azwāja,zawj,zūj
24,6,3,2,hum,,
24,6,4,1,wa,,
24,6,4,2,lam,lam,
24,6,5,1,yakun,kāna,kūn
24,6,6,1,la,l,
24,6,6,2,hum,,
24,6,7,1,shuhadāu,shahīd,shhd
24,6,8,1,illā,illā,
24,6,9,1,anfusu,nafs,nfs
24,6,9,2,hum,,
24,6,10,1,fa,f,
24,6,10,2,shahādatu,shahādat,shhd
24,6,11,1,aḥadi,aḥad,ḥd
24,6,11,2,him,,
24,6,12,1,arbaʿu,arbaʿ,rbʿ
24,6,13,1,shahādātin,shahādāt,shhd
24,6,14,1,bi,b,
24,6,14,2,allahi,allah,lh
24,6,15,1,inna,inn,
24,6,15,2,hu,,
24,6,16,1,la,,
24,6,16,2,mina,min,
24,6,17,1,al,,
24,6,17,2,ṣādiqīna,ṣādiq,ṣdq
24,7,1,1,wa,,
24,7,1,2,al,,
24,7,1,3,khāmisatu,khāmisat,khms
24,7,2,1,anna,ann,
24,7,3,1,laʿnata,laʿnat,lʿn
24,7,4,1,allahi,allah,lh
24,7,5,1,ʿalay,ʿalā,
24,7,5,2,hi,,
24,7,6,1,in,in,
24,7,7,1,kāna,kāna,kūn
24,7,8,1,mina,min,
24,7,9,1,al,,
24,7,9,2,kādhibīna,kādhib,kdhb
24,8,1,1,wa,,
24,8,1,2,yadra-u,yadra-u,dr
24,8,2,1,ʿan,ʿan,
24,8,2,2,hā,,
24,8,3,1,al,,
24,8,3,2,ʿadhāba,ʿadhāb,ʿdhb
24,8,4,1,an,an,
24,8,5,1,tashhada,shahida,shhd
24,8,6,1,arbaʿa,arbaʿ,rbʿ
24,8,7,1,shahādātin,shahādāt,shhd
24,8,8,1,bi,b,
24,8,8,2,allahi,allah,lh
24,8,9,1,inna,inn,
24,8,9,2,hu,,
24,8,10,1,la,,
24,8,10,2,mina,min,
24,8,11,1,al,,
24,8,11,2,kādhibīna,kādhib,kdhb
24,9,1,1,wa,,
24,9,1,2,al,,
24,9,1,3,khāmisata,khāmisat,khms
24,9,2,1,anna,ann,
24,9,3,1,ghaḍaba,ghaḍab,ghḍb
24,9,4,1,allahi,allah,lh
24,9,5,1,ʿalay,ʿalā,
24,9,5,2,hā,,
24,9,6,1,in,in,
24,9,7,1,kāna,kāna,kūn
24,9,8,1,mina,min,
24,9,9,1,al,,
24,9,9,2,ṣādiqīna,ṣādiq,ṣdq
24,10,1,1,wa,,
24,10,1,2,lawlā,lawlā,
24,10,2,1,faḍlu,faḍl,fḍl
24,10,3,1,allahi,allah,lh
24,10,4,1,ʿalay,ʿalā,
24,10,4,2,kum,,
24,10,5,1,wa,,
24,10,5,2,raḥmatu,raḥmat,rḥm
24,10,5,3,hu,,
24,10,6,1,wa,,
24,10,6,2,anna,ann,
24,10,7,1,allaha,allah,lh
24,10,8,1,tawwābun,tawwāb,tūb
24,10,9,1,ḥakīmun,ḥakīm,ḥkm
24,11,1,1,inna,inn,
24,11,2,1,alladhīna,alladhī,
24,11,3,1,jāu,jāa,jī
24,11,3,2,,,
24,11,4,1,bi,b,
24,11,4,2,al,,
24,11,4,3,if'ki,if'k,fk
24,11,5,1,ʿuṣ'batun,ʿuṣ'bat,ʿṣb
24,11,6,1,min,min,
24,11,6,2,kum,,
24,11,7,1,lā,lā,
24,11,8,1,taḥsabu,ḥasiba,ḥsb
24,11,8,2,,,
24,11,8,3,hu,,
24,11,9,1,sharran,sharr,shrr
24,11,10,1,la,l,
24,11,10,2,kum,,
24,11,11,1,bal,bal,
24,11,12,1,huwa,,
24,11,13,1,khayrun,khayr,khīr
24,11,14,1,la,l,
24,11,14,2,kum,,
24,11,15,1,li,l,
24,11,15,2,kulli,kull,kll
24,11,16,1,im'ri-in,im'ri,mr
24,11,17,1,min,min,
24,11,17,2,hum,,
24,11,18,1,mā,mā,
24,11,19,1,ik'tasaba,ik'tasaba,ksb
24,11,20,1,mina,min,
24,11,21,1,al,,
24,11,21,2,ith'mi,ith'm,thm
24,11,22,1,wa,,
24,11,22,2,alladhī,alladhī,
24,11,23,1,tawallā,tawallā,lī
24,11,24,1,kib'ra,kib'r,kbr
24,11,24,2,hu,,
24,11,25,1,min,min,
24,11,25,2,hum,,
24,11,26,1,la,l,
24,11,26,2,hu,,
24,11,27,1,ʿadhābun,ʿadhāb,ʿdhb
24,11,28,1,ʿaẓīmun,ʿaẓīm,ʿẓm
24,12,1,1,lawlā,lawlā,
24,12,2,1,idh,idh,
24,12,3,1,samiʿ,samiʿa,smʿ
24,12,3,2,tumū,,
24,12,3,3,hu,,
24,12,4,1,ẓanna,ẓanna,ẓnn
24,12,5,1,al,,
24,12,5,2,mu'minūna,mu'min,mn
24,12,6,1,wa,,
24,12,6,2,al,,
24,12,6,3,mu'minātu,mu'mināt,mn
24,12,7,1,bi,b,
24,12,7,2,anfusi,nafs,nfs
24,12,7,3,him,,
24,12,8,1,khayran,khayr,khīr
24,12,9,1,wa,,
24,12,9,2,qālu,qāla,qūl
24,12,9,3,w,,
24,12,10,1,hādhā,hādhā,
24,12,11,1,if'kun,if'k,fk
24,12,12,1,mubīnun,mubīn,bīn
24,13,1,1,lawlā,lawlā,
24,13,2,1,jāu,jāa,jī
24,13,2,2,,,
24,13,3,1,ʿalay,ʿalā,
24,13,3,2,hi,,
24,13,4,1,bi,b,
24,13,4,2,arbaʿati,arbaʿat,rbʿ
24,13,5,1,shuhadāa,shahīd,shhd
24,13,6,1,fa,f,
24,13,6,2,idh,idh,
24,13,7,1,lam,lam,
24,13,8,1,yatu,atā,tī
24,13,8,2,w,,
24,13,9,1,bi,b,
24,13,9,2,al,,
24,13,9,3,shuhadāi,shahīd,shhd
24,13,10,1,fa,f,
24,13,10,2,ulāika,ūlāik,
24,13,11,1,ʿinda,ʿind,ʿnd
24,13,12,1,allahi,allah,lh
24,13,13,1,humu,,
24,13,14,1,al,,
24,13,14,2,kādhibūna,kādhib,kdhb
24,14,1,1,wa,,
24,14,1,2,lawlā,lawlā,
24,14,2,1,faḍlu,faḍl,fḍl
24,14,3,1,allahi,allah,lh
24,14,4,1,ʿalay,ʿalā,
24,14,4,2,kum,,
24,14,5,1,wa,,
24,14,5,2,raḥmatu,raḥmat,rḥm
24,14,5,3,hu,,
24,14,6,1,fī,fī,
24,14,7,1,al,,
24,14,7,2,dun'yā,dun'yā,dnū
24,14,8,1,wa,,
24,14,8,2,al,,
24,14,8,3,ākhirati,ākhir,khr
24,14,9,1,la,,
24,14,9,2,massa,massa,mss
24,14,9,3,kum,,
24,14,10,1,fī,fī,
24,14,11,1,mā,mā,
24,14,12,1,afaḍ,afāḍa,fīḍ
24,14,12,2,tum,,
24,14,13,1,fī,fī,
24,14,13,2,hi,,
24,14,14,1,ʿadhābun,ʿadhāb,ʿdhb
24,14,15,1,ʿaẓīmun,ʿaẓīm,ʿẓm
24,15,1,1,idh,idh,
24,15,2,1,talaqqa,talaqqā,lqī
24,15,2,2,w'na,,
24,15,2,3,hu,,
24,15,3,1,bi,b,
24,15,3,2,alsinati,lisān,lsn
24,15,3,3,kum,,
24,15,4,1,wa,,
24,15,4,2,taqūlu,qāla,qūl
24,15,4,3,na,,
24,15,5,1,bi,b,
24,15,5,2,afwāhi,afwāh,fūh
24,15,5,3,kum,,
24,15,6,1,mā,mā,
24,15,7,1,laysa,laysa,līs
24,15,8,1,la,l,
24,15,8,2,kum,,
24,15,9,1,bi,b,
24,15,9,2,hi,,
24,15,10,1,ʿil'mun,ʿil'm,ʿlm
24,15,11,1,wa,,
24,15,11,2,taḥsabu,ḥasiba,ḥsb
24,15,11,3,na,,
24,15,11,4,hu,,
24,15,12,1,hayyinan,hayyin,hūn
24,15,13,1,wa,,
24,15,13,2,huwa,,
24,15,14,1,ʿinda,ʿind,ʿnd
24,15,15,1,allahi,allah,lh
24,15,16,1,ʿaẓīmun,ʿaẓīm,ʿẓm
24,16,1,1,wa,,
24,16,1,2,lawlā,lawlā,
24,16,2,1,idh,idh,
24,16,3,1,samiʿ,samiʿa,smʿ
24,16,3,2,tumū,,
24,16,3,3,hu,,
24,16,4,1,qul,qāla,qūl
24,16,4,2,tum,,
24,16,5,1,mā,mā,
24,16,6,1,yakūnu,kāna,kūn
24,16,7,1,la,l,
24,16,7,2,nā,,
24,16,8,1,an,an,
24,16,9,1,natakallama,yatakallamu,klm
24,16,10,1,bi,b,
24,16,10,2,hādhā,hādhā,
24,16,11,1,sub'ḥāna,sub'ḥān,sbḥ
24,16,11,2,ka,,
24,16,12,1,hādhā,hādhā,
24,16,13,1,buh'tānun,buh'tān,bht
24,16,14,1,ʿaẓīmun,ʿaẓīm,ʿẓm
24,17,1,1,yaʿiẓu,waʿaẓ,ʿẓ
24,17,1,2,kumu,,
24,17,2,1,allahu,allah,lh
24,17,3,1,an,an,
24,17,4,1,taʿūdu,ʿāda,ʿūd
24,17,4,2,w,,
24,17,5,1,li,l,
24,17,5,2,mith'li,mith'l,mthl
24,17,5,3,hi,,
24,17,6,1,abadan,abadan,bd
24,17,7,1,in,in,
24,17,8,1,kun,kāna,kūn
24,17,8,2,tum,,
24,17,9,1,mu'minīna,mu'min,mn
24,18,1,1,wa,,
24,18,1,2,yubayyinu,bayyanu,bīn
24,18,2,1,allahu,allah,lh
24,18,3,1,la,l,
24,18,3,2,kumu,,
24,18,4,1,al,,
24,18,4,2,āyāti,āyat,yī
24,18,5,1,wa,,
24,18,5,2,allahu,allah,lh
24,18,6,1,ʿalīmun,ʿalīm,ʿlm
24,18,7,1,ḥakīmun,ḥakīm,ḥkm
24,19,1,1,inna,inn,
24,19,2,1,alladhīna,alladhī,
24,19,3,1,yuḥibbu,aḥbab,ḥbb
24,19,3,2,na,,
24,19,4,1,an,an,
24,19,5,1,tashīʿa,tashīʿa,shīʿ
24,19,6,1,al,,
24,19,6,2,fāḥishatu,fāḥishat,fḥsh
24,19,7,1,fī,fī,
24,19,8,1,alladhīna,alladhī,
24,19,9,1,āmanu,āmana,mn
24,19,9,2,w,,
24,19,10,1,la,l,
24,19,10,2,hum,,
24,19,11,1,ʿadhābun,ʿadhāb,ʿdhb
24,19,12,1,alīmun,alīm,lm
24,19,13,1,fī,fī,
24,19,14,1,al,,
24,19,14,2,dun'yā,dun'yā,dnū
24,19,15,1,wa,,
24,19,15,2,al,,
24,19,15,3,ākhirati,ākhir,khr
24,19,16,1,wa,,
24,19,16,2,allahu,allah,lh
24,19,17,1,yaʿlamu,ʿalima,ʿlm
24,19,18,1,wa,,
24,19,18,2,antum,,
24,19,19,1,lā,lā,
24,19,20,1,taʿlamu,ʿalima,ʿlm
24,19,20,2,na,,
24,20,1,1,wa,,
24,20,1,2,lawlā,lawlā,
24,20,2,1,faḍlu,faḍl,fḍl
24,20,3,1,allahi,allah,lh
24,20,4,1,ʿalay,ʿalā,
24,20,4,2,kum,,
24,20,5,1,wa,,
24,20,5,2,raḥmatu,raḥmat,rḥm
24,20,5,3,hu,,
24,20,6,1,wa,,
24,20,6,2,anna,ann,
24,20,7,1,allaha,allah,lh
24,20,8,1,raūfun,raūf,rf
24,20,9,1,raḥīmun,raḥīm,rḥm
24,21,1,1,yā,yā,
24,21,1,2,ayyuhā,ayyuhā,
24,21,2,1,alladhīna,alladhī,
24,21,3,1,āmanu,āmana,mn
24,21,3,2,w,,
24,21,4,1,lā,lā,
24,21,5,1,tattabiʿu,ittabaʿa,tbʿ
24,21,5,2,w,,
24,21,6,1,khuṭuwāti,khuṭuwāt,khṭū
24,21,7,1,al,,
24,21,7,2,shayṭāni,shayṭān,shṭn
24,21,8,1,wa,,
24,21,8,2,man,man,
24,21,9,1,yattabiʿ,ittabaʿa,tbʿ
24,21,10,1,khuṭuwāti,khuṭuwāt,khṭū
24,21,11,1,al,,
24,21,11,2,shayṭāni,shayṭān,shṭn
24,21,12,1,fa,f,
24,21,12,2,inna,inn,
24,21,12,3,hu,,
24,21,13,1,yamuru,amara,mr
24,21,14,1,bi,b,
24,21,14,2,al,,
24,21,14,3,faḥshāi,faḥshā,fḥsh
24,21,15,1,wa,,
24,21,15,2,al,,
24,21,15,3,munkari,munkar,nkr
24,21,16,1,wa,,
24,21,16,2,lawlā,lawlā,
24,21,17,1,faḍlu,faḍl,fḍl
24,21,18,1,allahi,allah,lh
24,21,19,1,ʿalay,ʿalā,
24,21,19,2,kum,,
24,21,20,1,wa,,
24,21,20,2,raḥmatu,raḥmat,rḥm
24,21,20,3,hu,,
24,21,21,1,mā,mā,
24,21,22,1,zakā,zakā,zkū
24,21,23,1,min,min,
24,21,23,2,kum,,
24,21,24,1,min,min,
24,21,25,1,aḥadin,aḥad,ḥd
24,21,26,1,abadan,abadan,bd
24,21,27,1,wa,,
24,21,27,2,lākinna,lākinn,
24,21,28,1,allaha,allah,lh
24,21,29,1,yuzakkī,zakkā,zkū
24,21,30,1,man,man,
24,21,31,1,yashāu,shāa,shī
24,21,32,1,wa,,
24,21,32,2,allahu,allah,lh
24,21,33,1,samīʿun,samīʿ,smʿ
24,21,34,1,ʿalīmun,ʿalīm,ʿlm
24,22,1,1,wa,,
24,22,1,2,lā,lā,
24,22,2,1,yatali,yatali,lū
24,22,3,1,ulū,ūlī,ūl
24,22,4,1,al,,
24,22,4,2,faḍli,faḍl,fḍl
24,22,5,1,min,min,
24,22,5,2,kum,,
24,22,6,1,wa,,
24,22,6,2,al,,
24,22,6,3,saʿati,saʿat,sʿ
24,22,7,1,an,an,
24,22,8,1,yu'tu,ātā,tī
24,22,8,2,wā,,
24,22,9,1,ulī,ūlī,ūl
24,22,10,1,al,,
24,22,10,2,qur'bā,qur'bā,qrb
24,22,11,1,wa,,
24,22,11,2,al,,
24,22,11,3,masākīna,mis'kīn,skn
24,22,12,1,wa,,
24,22,12,2,al,,
24,22,12,3,muhājirīna,muhājir,hjr
24,22,13,1,fī,fī,
24,22,14,1,sabīli,sabīl,sbl
24,22,15,1,allahi,allah,lh
24,22,16,1,wa,,
24,22,16,2,l,,
24,22,16,3,yaʿfu,ʿafā,ʿfū
24,22,16,4,w,,
24,22,17,1,wa,,
24,22,17,2,l,,
24,22,17,3,yaṣfaḥu,yaṣfaḥu,ṣfḥ
24,22,17,4,wā,,
24,22,18,1,a,,
24,22,18,2,lā,lā,
24,22,19,1,tuḥibbu,aḥbab,ḥbb
24,22,19,2,na,,
24,22,20,1,an,an,
24,22,21,1,yaghfira,ghafara,ghfr
24,22,22,1,allahu,allah,lh
24,22,23,1,la,l,
24,22,23,2,kum,,
24,22,24,1,wa,,
24,22,24,2,allahu,allah,lh
24,22,25,1,ghafūrun,ghafūr,ghfr
24,22,26,1,raḥīmun,raḥīm,rḥm
24,23,1,1,inna,inn,
24,23,2,1,alladhīna,alladhī,
24,23,3,1,yarmu,ramā,rmī
24,23,3,2,na,,
24,23,4,1,al,,
24,23,4,2,muḥ'ṣanāti,muḥ'ṣanāt,ḥṣn
24,23,5,1,al,,
24,23,5,2,ghāfilāti,ghāfilāt,ghfl
24,23,6,1,al,,
24,23,6,2,mu'mināti,mu'mināt,mn
24,23,7,1,luʿinu,laʿana,lʿn
24,23,7,2,w,,
24,23,8,1,fī,fī,
24,23,9,1,al,,
24,23,9,2,dun'yā,dun'yā,dnū
24,23,10,1,wa,,
24,23,10,2,al,,
24,23,10,3,ākhirati,ākhir,khr
24,23,11,1,wa,,
24,23,11,2,la,l,
24,23,11,3,hum,,
24,23,12,1,ʿadhābun,ʿadhāb,ʿdhb
24,23,13,1,ʿaẓīmun,ʿaẓīm,ʿẓm
24,24,1,1,yawma,yawm,īūm
24,24,2,1,tashhadu,shahida,shhd
24,24,3,1,ʿalay,ʿalā,
24,24,3,2,him,,
24,24,4,1,alsinatu,lisān,lsn
24,24,4,2,hum,,
24,24,5,1,wa,,
24,24,5,2,aydī,yad,īdī
24,24,5,3,him,,
24,24,6,1,wa,,
24,24,6,2,arjulu,rij'l,rjl
24,24,6,3,hum,,
24,24,7,1,bi,b,
24,24,7,2,mā,mā,
24,24,8,1,kānu,kāna,kūn
24,24,8,2,w,,
24,24,9,1,yaʿmalu,ʿamila,ʿml
24,24,9,2,na,,
24,25,1,1,yawma-idhin,yawma-idh,
24,25,2,1,yuwaffī,waffā,fī
24,25,2,2,himu,,
